Kennziffer,Raumeinheit,Aggregat,Jahr,Arbeitslosenquote,Wahlbeteiligung,Durchschnittsalter,BIP,Stadt_Land
05774,Paderborn,Landkreis,2002,8.7,80.1,38.1,23.7,NA
05774,Paderborn,Landkreis,2003,8.8,NA,38.4,23.4,NA
05774,Paderborn,Landkreis,2004,9.2,NA,38.6,24.4,NA
05774,Paderborn,Landkreis,2005,10.8,77.2,38.9,24.9,NA
05774,Paderborn,Landkreis,2006,10.3,NA,39.3,26.3,NA
05774,Paderborn,Landkreis,2007,8.6,NA,39.6,29,NA
05774,Paderborn,Landkreis,2008,7.1,NA,39.9,29.6,NA
05774,Paderborn,Landkreis,2009,7.6,69.8,40.2,28.2,NA
05774,Paderborn,Landkreis,2010,7.4,NA,40.4,28.6,NA
05774,Paderborn,Landkreis,2011,6.7,NA,40.6,30,NA
05774,Paderborn,Landkreis,2012,6.3,NA,40.9,31.2,NA
05774,Paderborn,Landkreis,2013,6.3,70.2,41.2,32,NA
05774,Paderborn,Landkreis,2014,6.3,NA,41.3,33.7,NA
05774,Paderborn,Landkreis,2015,6,NA,41.3,33.4,NA
05774,Paderborn,Landkreis,2016,5.7,NA,41.5,35,NA
05774,Paderborn,Landkreis,2017,5.6,74.4,41.7,36,0
05911,"Bochum, Stadt",krsfr. Stadt,1998,12.9,83.9,41.9,NA,NA
05911,"Bochum, Stadt",krsfr. Stadt,1999,12.5,NA,42.1,NA,NA
05911,"Bochum, Stadt",krsfr. Stadt,2000,11.5,NA,42.3,24.5,NA
05911,"Bochum, Stadt",krsfr. Stadt,2001,10.9,NA,42.4,22.9,NA
05911,"Bochum, Stadt",krsfr. Stadt,2002,11.1,79.7,42.6,23.6,NA
05911,"Bochum, Stadt",krsfr. Stadt,2003,12.2,NA,42.8,24.2,NA
05911,"Bochum, Stadt",krsfr. Stadt,2004,12.4,NA,42.9,24.1,NA
05911,"Bochum, Stadt",krsfr. Stadt,2005,14.6,77.9,43.1,24.5,NA
05911,"Bochum, Stadt",krsfr. Stadt,2006,13.8,NA,43.3,25.7,NA
05911,"Bochum, Stadt",krsfr. Stadt,2007,11.6,NA,43.5,26.4,NA
05911,"Bochum, Stadt",krsfr. Stadt,2008,10,NA,43.7,26.6,NA
05911,"Bochum, Stadt",krsfr. Stadt,2009,10.3,70.3,44,25.9,NA
05911,"Bochum, Stadt",krsfr. Stadt,2010,9.9,NA,44.1,28.4,NA
05911,"Bochum, Stadt",krsfr. Stadt,2011,10,NA,44.2,29,NA
05911,"Bochum, Stadt",krsfr. Stadt,2012,9.9,NA,44.3,29.1,NA
05911,"Bochum, Stadt",krsfr. Stadt,2013,10.4,71.4,44.4,30.4,NA
05911,"Bochum, Stadt",krsfr. Stadt,2014,10.1,NA,44.4,31.9,NA
05911,"Bochum, Stadt",krsfr. Stadt,2015,9.9,NA,44.3,31.3,NA
05911,"Bochum, Stadt",krsfr. Stadt,2016,10.1,NA,44.2,32.1,NA
05911,"Bochum, Stadt",krsfr. Stadt,2017,9.7,74.7,44.2,32.4,0
05913,"Dortmund, Stadt",krsfr. Stadt,1998,15.8,82.3,41.4,NA,NA
05913,"Dortmund, Stadt",krsfr. Stadt,1999,15.2,NA,41.6,NA,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2000,14.1,NA,41.7,24.1,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2001,13.4,NA,41.9,25.5,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2002,13.6,78.6,42,25.8,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2003,14.5,NA,42.1,26.9,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2004,15.4,NA,42.3,28.2,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2005,18.1,72.5,42.4,28.9,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2006,17.1,NA,42.6,28.2,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2007,14.5,NA,42.8,30.3,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2008,13.6,NA,42.9,30.7,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2009,13.1,68,43.1,30.4,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2010,13,NA,43.2,31.2,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2011,12.8,NA,43.2,33.1,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2012,13,NA,43.3,34.1,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2013,13.2,67.4,43.3,34.1,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2014,12.8,NA,43.2,34.6,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2015,12.5,NA,43.1,35.5,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2016,11.8,NA,43.1,36.1,NA
05913,"Dortmund, Stadt",krsfr. Stadt,2017,11.1,71.7,43.1,37.4,0
05914,"Hagen, Stadt",krsfr. Stadt,1998,12.5,80.6,41.5,NA,NA
05914,"Hagen, Stadt",krsfr. Stadt,1999,12.1,NA,41.6,NA,NA
05914,"Hagen, Stadt",krsfr. Stadt,2000,10.7,NA,41.9,25.4,NA
05914,"Hagen, Stadt",krsfr. Stadt,2001,9.8,NA,42,24.7,NA
05914,"Hagen, Stadt",krsfr. Stadt,2002,10.8,75.5,42.2,24.8,NA
05914,"Hagen, Stadt",krsfr. Stadt,2003,12.1,NA,42.3,24.8,NA
05914,"Hagen, Stadt",krsfr. Stadt,2004,12.3,NA,42.5,25.5,NA
05914,"Hagen, Stadt",krsfr. Stadt,2005,13.9,74.4,42.8,26.9,NA
05914,"Hagen, Stadt",krsfr. Stadt,2006,14,NA,43,27.8,NA
05914,"Hagen, Stadt",krsfr. Stadt,2007,12,NA,43.2,30.6,NA
05914,"Hagen, Stadt",krsfr. Stadt,2008,10.7,NA,43.4,30.9,NA
05914,"Hagen, Stadt",krsfr. Stadt,2009,11.6,67,43.6,28.3,NA
05914,"Hagen, Stadt",krsfr. Stadt,2010,11.5,NA,43.8,30.4,NA
05914,"Hagen, Stadt",krsfr. Stadt,2011,10.4,NA,44.3,32.2,NA
05914,"Hagen, Stadt",krsfr. Stadt,2012,10.1,NA,44.5,32.1,NA
05914,"Hagen, Stadt",krsfr. Stadt,2013,10.6,66.3,44.6,31.9,NA
05914,"Hagen, Stadt",krsfr. Stadt,2014,10.4,NA,44.6,33,NA
05914,"Hagen, Stadt",krsfr. Stadt,2015,10.4,NA,44.3,32.5,NA
05914,"Hagen, Stadt",krsfr. Stadt,2016,11.1,NA,44.3,33,NA
05914,"Hagen, Stadt",krsfr. Stadt,2017,10.3,70.1,44.3,34,0
05915,"Hamm, Stadt",krsfr. Stadt,1998,13.1,81.9,39.7,NA,NA
05915,"Hamm, Stadt",krsfr. Stadt,1999,12.7,NA,39.8,NA,NA
05915,"Hamm, Stadt",krsfr. Stadt,2000,11.9,NA,40,18.2,NA
05915,"Hamm, Stadt",krsfr. Stadt,2001,11.8,NA,40.1,18.2,NA
05915,"Hamm, Stadt",krsfr. Stadt,2002,12.2,77.1,40.3,18.8,NA
05915,"Hamm, Stadt",krsfr. Stadt,2003,13,NA,40.6,18.8,NA
05915,"Hamm, Stadt",krsfr. Stadt,2004,13.3,NA,40.9,20.2,NA
05915,"Hamm, Stadt",krsfr. Stadt,2005,14.6,74.9,41.2,21,NA
05915,"Hamm, Stadt",krsfr. Stadt,2006,13.1,NA,41.4,21.9,NA
05915,"Hamm, Stadt",krsfr. Stadt,2007,11.2,NA,41.7,23.3,NA
05915,"Hamm, Stadt",krsfr. Stadt,2008,10.4,NA,41.9,25.2,NA
05915,"Hamm, Stadt",krsfr. Stadt,2009,10.7,68.5,42.1,24.4,NA
05915,"Hamm, Stadt",krsfr. Stadt,2010,10.7,NA,42.3,25.4,NA
05915,"Hamm, Stadt",krsfr. Stadt,2011,10.3,NA,42.7,26.5,NA
05915,"Hamm, Stadt",krsfr. Stadt,2012,10.6,NA,42.9,26.6,NA
05915,"Hamm, Stadt",krsfr. Stadt,2013,10.5,68.9,43,26.8,NA
05915,"Hamm, Stadt",krsfr. Stadt,2014,9.8,NA,43.1,27.8,NA
05915,"Hamm, Stadt",krsfr. Stadt,2015,9.4,NA,42.9,27.4,NA
05915,"Hamm, Stadt",krsfr. Stadt,2016,9.4,NA,43,27.9,NA
05915,"Hamm, Stadt",krsfr. Stadt,2017,9.2,71.7,43.1,28.4,0
05916,"Herne, Stadt",krsfr. Stadt,1998,15.6,81.7,41.5,NA,NA
05916,"Herne, Stadt",krsfr. Stadt,1999,15.3,NA,41.7,NA,NA
05916,"Herne, Stadt",krsfr. Stadt,2000,14.3,NA,41.9,15.5,NA
05916,"Herne, Stadt",krsfr. Stadt,2001,14.2,NA,42.1,16.2,NA
05916,"Herne, Stadt",krsfr. Stadt,2002,14.6,76.1,42.3,16.4,NA
05916,"Herne, Stadt",krsfr. Stadt,2003,15.3,NA,42.5,16.7,NA
05916,"Herne, Stadt",krsfr. Stadt,2004,15.5,NA,42.7,16.8,NA
05916,"Herne, Stadt",krsfr. Stadt,2005,18.1,74.4,43,17.2,NA
05916,"Herne, Stadt",krsfr. Stadt,2006,17.1,NA,43.2,17.7,NA
05916,"Herne, Stadt",krsfr. Stadt,2007,14.4,NA,43.5,18.1,NA
05916,"Herne, Stadt",krsfr. Stadt,2008,12.6,NA,43.8,20.9,NA
05916,"Herne, Stadt",krsfr. Stadt,2009,13.1,66.4,44,19.3,NA
05916,"Herne, Stadt",krsfr. Stadt,2010,13.2,NA,44.1,20.4,NA
05916,"Herne, Stadt",krsfr. Stadt,2011,12.7,NA,44.3,22.8,NA
05916,"Herne, Stadt",krsfr. Stadt,2012,13.1,NA,44.4,22.5,NA
05916,"Herne, Stadt",krsfr. Stadt,2013,13.7,67.3,44.5,22.4,NA
05916,"Herne, Stadt",krsfr. Stadt,2014,13.4,NA,44.5,22.7,NA
05916,"Herne, Stadt",krsfr. Stadt,2015,13.2,NA,44.4,22.9,NA
05916,"Herne, Stadt",krsfr. Stadt,2016,12.8,NA,44.2,22.8,NA
05916,"Herne, Stadt",krsfr. Stadt,2017,12.1,69.5,44.2,23.3,0
05954,Ennepe-Ruhr-Kreis,Landkreis,1998,10.8,84.7,41.7,NA,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,1999,10.3,NA,41.8,NA,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2000,9.2,NA,42,20.5,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2001,8.1,NA,42.2,20.5,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2002,8.5,79,42.5,20.9,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2003,9.1,NA,42.8,21.3,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2004,9.3,NA,43.1,21.9,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2005,10.8,78.8,43.3,22.3,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2006,10.1,NA,43.6,23.3,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2007,8.4,NA,43.8,24.8,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2008,7.7,NA,44.1,26.1,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2009,8.1,72.6,44.4,24.3,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2010,8.3,NA,44.7,25.6,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2011,7.4,NA,45.1,27.3,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2012,7.2,NA,45.3,27.7,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2013,7.5,73.1,45.5,28.2,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2014,7.4,NA,45.6,29.6,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2015,6.9,NA,45.5,29.2,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2016,6.7,NA,45.6,30,NA
05954,Ennepe-Ruhr-Kreis,Landkreis,2017,6.4,75.9,45.7,30.9,0
05958,Hochsauerlandkreis,Landkreis,1998,7.7,84.5,39.4,NA,NA
05958,Hochsauerlandkreis,Landkreis,1999,7.5,NA,39.7,NA,NA
05958,Hochsauerlandkreis,Landkreis,2000,6.4,NA,40,23.3,NA
05958,Hochsauerlandkreis,Landkreis,2001,6.3,NA,40.2,22.9,NA
05958,Hochsauerlandkreis,Landkreis,2002,7.2,81.3,40.5,23.8,NA
05958,Hochsauerlandkreis,Landkreis,2003,7.9,NA,40.8,23.5,NA
05958,Hochsauerlandkreis,Landkreis,2004,8.1,NA,41.1,24.2,NA
05958,Hochsauerlandkreis,Landkreis,2005,10.1,77.4,41.4,24.3,NA
05958,Hochsauerlandkreis,Landkreis,2006,9.3,NA,41.7,25.4,NA
05958,Hochsauerlandkreis,Landkreis,2007,6.7,NA,42,27,NA
05958,Hochsauerlandkreis,Landkreis,2008,5.7,NA,42.3,27.5,NA
05958,Hochsauerlandkreis,Landkreis,2009,6.6,71.9,42.6,26.9,NA
05958,Hochsauerlandkreis,Landkreis,2010,6.1,NA,43,28.4,NA
05958,Hochsauerlandkreis,Landkreis,2011,5.1,NA,43.4,30.6,NA
05958,Hochsauerlandkreis,Landkreis,2012,4.9,NA,43.8,30.5,NA
05958,Hochsauerlandkreis,Landkreis,2013,5.2,72.9,44.1,31.3,NA
05958,Hochsauerlandkreis,Landkreis,2014,5.2,NA,44.3,32.8,NA
05958,Hochsauerlandkreis,Landkreis,2015,4.8,NA,44.3,33.6,NA
05958,Hochsauerlandkreis,Landkreis,2016,4.7,NA,44.5,34.7,NA
05958,Hochsauerlandkreis,Landkreis,2017,4.5,75.4,44.6,36,1
05962,Märkischer Kreis,Landkreis,1998,9.5,82,39.6,NA,NA
05962,Märkischer Kreis,Landkreis,1999,9,NA,39.8,NA,NA
05962,Märkischer Kreis,Landkreis,2000,7.8,NA,40.1,24.8,NA
05962,Märkischer Kreis,Landkreis,2001,7.2,NA,40.3,24.8,NA
05962,Märkischer Kreis,Landkreis,2002,8.4,77.5,40.5,24.7,NA
05962,Märkischer Kreis,Landkreis,2003,9.2,NA,40.8,24.5,NA
05962,Märkischer Kreis,Landkreis,2004,9.4,NA,41.1,25.1,NA
05962,Märkischer Kreis,Landkreis,2005,10.4,75.1,41.5,25.8,NA
05962,Märkischer Kreis,Landkreis,2006,9.4,NA,41.8,27.4,NA
05962,Märkischer Kreis,Landkreis,2007,7.1,NA,42.1,28.4,NA
05962,Märkischer Kreis,Landkreis,2008,6.2,NA,42.4,29.3,NA
05962,Märkischer Kreis,Landkreis,2009,8.5,68.3,42.7,27.2,NA
05962,Märkischer Kreis,Landkreis,2010,8.3,NA,43,29,NA
05962,Märkischer Kreis,Landkreis,2011,6.8,NA,43.4,31.1,NA
05962,Märkischer Kreis,Landkreis,2012,6.7,NA,43.7,31.9,NA
05962,Märkischer Kreis,Landkreis,2013,7.1,69.2,44,33.3,NA
05962,Märkischer Kreis,Landkreis,2014,6.9,NA,44.3,33.8,NA
05962,Märkischer Kreis,Landkreis,2015,6.6,NA,44.3,35.3,NA
05962,Märkischer Kreis,Landkreis,2016,6.6,NA,44.4,35.7,NA
05962,Märkischer Kreis,Landkreis,2017,6.5,71.4,44.5,37.3,0
05966,Olpe,Landkreis,1998,7.5,83.9,38.1,NA,NA
05966,Olpe,Landkreis,1999,6.9,NA,38.3,NA,NA
05966,Olpe,Landkreis,2000,6.1,NA,38.6,23.9,NA
05966,Olpe,Landkreis,2001,5.8,NA,38.9,24.3,NA
05966,Olpe,Landkreis,2002,6.2,81,39.2,24.7,NA
05966,Olpe,Landkreis,2003,6.8,NA,39.5,25.2,NA
05966,Olpe,Landkreis,2004,6.7,NA,39.8,26,NA
05966,Olpe,Landkreis,2005,7.8,78.6,40.1,26.8,NA
05966,Olpe,Landkreis,2006,6.8,NA,40.4,28.1,NA
05966,Olpe,Landkreis,2007,5,NA,40.8,29.7,NA
05966,Olpe,Landkreis,2008,4.2,NA,41,30.1,NA
05966,Olpe,Landkreis,2009,5.7,72.4,41.4,28.2,NA
05966,Olpe,Landkreis,2010,5.4,NA,41.8,30.1,NA
05966,Olpe,Landkreis,2011,4.3,NA,42.2,32.6,NA
05966,Olpe,Landkreis,2012,4.4,NA,42.5,35.2,NA
05966,Olpe,Landkreis,2013,4.8,73,42.8,35.4,NA
05966,Olpe,Landkreis,2014,4.5,NA,43.1,36.6,NA
05966,Olpe,Landkreis,2015,4.3,NA,43,36.4,NA
05966,Olpe,Landkreis,2016,4.2,NA,43.3,39.2,NA
05966,Olpe,Landkreis,2017,4,75.9,43.5,40.9,0
05970,Siegen-Wittgenstein,Landkreis,1998,9.4,83.6,39.7,NA,NA
05970,Siegen-Wittgenstein,Landkreis,1999,8.4,NA,40,NA,NA
05970,Siegen-Wittgenstein,Landkreis,2000,7.2,NA,40.3,25.7,NA
05970,Siegen-Wittgenstein,Landkreis,2001,6.7,NA,40.5,26,NA
05970,Siegen-Wittgenstein,Landkreis,2002,7.3,80.1,40.8,25.4,NA
05970,Siegen-Wittgenstein,Landkreis,2003,8,NA,41,26.5,NA
05970,Siegen-Wittgenstein,Landkreis,2004,8.3,NA,41.4,26.9,NA
05970,Siegen-Wittgenstein,Landkreis,2005,10.5,77.2,41.6,27.9,NA
05970,Siegen-Wittgenstein,Landkreis,2006,9.2,NA,42,30.2,NA
05970,Siegen-Wittgenstein,Landkreis,2007,6.7,NA,42.2,32.1,NA
05970,Siegen-Wittgenstein,Landkreis,2008,5.7,NA,42.5,33.6,NA
05970,Siegen-Wittgenstein,Landkreis,2009,7,71.1,42.8,31.2,NA
05970,Siegen-Wittgenstein,Landkreis,2010,6.8,NA,43,32.2,NA
05970,Siegen-Wittgenstein,Landkreis,2011,5.8,NA,43.4,35.4,NA
05970,Siegen-Wittgenstein,Landkreis,2012,5.6,NA,43.6,35.8,NA
05970,Siegen-Wittgenstein,Landkreis,2013,5.8,71.8,43.8,35.9,NA
05970,Siegen-Wittgenstein,Landkreis,2014,5.8,NA,43.9,36.9,NA
05970,Siegen-Wittgenstein,Landkreis,2015,5.6,NA,43.6,37.7,NA
05970,Siegen-Wittgenstein,Landkreis,2016,5.4,NA,43.8,39,NA
05970,Siegen-Wittgenstein,Landkreis,2017,5.1,75.6,43.9,40.2,0
05974,Soest,Landkreis,1998,8.6,83.5,39.1,NA,NA
05974,Soest,Landkreis,1999,8.4,NA,39.4,NA,NA
05974,Soest,Landkreis,2000,7.6,NA,39.6,23.8,NA
05974,Soest,Landkreis,2001,7.7,NA,39.8,24.5,NA
05974,Soest,Landkreis,2002,8.5,79.7,40.1,23.9,NA
05974,Soest,Landkreis,2003,9,NA,40.4,23.7,NA
05974,Soest,Landkreis,2004,9.4,NA,40.7,23.8,NA
05974,Soest,Landkreis,2005,10.6,77.3,41,24.1,NA
05974,Soest,Landkreis,2006,10.1,NA,41.3,25.3,NA
05974,Soest,Landkreis,2007,8,NA,41.6,25.8,NA
05974,Soest,Landkreis,2008,6.5,NA,41.9,27.6,NA
05974,Soest,Landkreis,2009,7.7,70.2,42.3,27.3,NA
05974,Soest,Landkreis,2010,7.7,NA,42.6,28.9,NA
05974,Soest,Landkreis,2011,6.5,NA,43.1,31.1,NA
05974,Soest,Landkreis,2012,6.2,NA,43.3,30.7,NA
05974,Soest,Landkreis,2013,6.4,71.5,43.6,31.4,NA
05974,Soest,Landkreis,2014,6.3,NA,43.8,33,NA
05974,Soest,Landkreis,2015,6.1,NA,43.6,33.2,NA
05974,Soest,Landkreis,2016,6,NA,43.8,33.7,NA
05974,Soest,Landkreis,2017,5.8,74.5,44,34.8,0
05978,Unna,Landkreis,1998,12.3,84.6,39.7,NA,NA
05978,Unna,Landkreis,1999,11.8,NA,40,NA,NA
05978,Unna,Landkreis,2000,10.8,NA,40.2,17.4,NA
05978,Unna,Landkreis,2001,10.3,NA,40.5,17.8,NA
05978,Unna,Landkreis,2002,10.6,80.4,40.8,18.7,NA
05978,Unna,Landkreis,2003,11.7,NA,41.2,18.4,NA
05978,Unna,Landkreis,2004,12.2,NA,41.5,19.3,NA
05978,Unna,Landkreis,2005,13.5,78.3,41.8,20.5,NA
05978,Unna,Landkreis,2006,12.9,NA,42.2,21.2,NA
05978,Unna,Landkreis,2007,11.2,NA,42.6,23,NA
05978,Unna,Landkreis,2008,10,NA,42.9,24,NA
05978,Unna,Landkreis,2009,10,71.5,43.2,23.3,NA
05978,Unna,Landkreis,2010,10,NA,43.5,23.8,NA
05978,Unna,Landkreis,2011,9.3,NA,44.1,26,NA
05978,Unna,Landkreis,2012,9.3,NA,44.4,26.7,NA
05978,Unna,Landkreis,2013,9.6,72.1,44.6,26.7,NA
05978,Unna,Landkreis,2014,9.3,NA,44.8,28.2,NA
05978,Unna,Landkreis,2015,8.8,NA,44.7,28.3,NA
05978,Unna,Landkreis,2016,8.4,NA,45,29.6,NA
05978,Unna,Landkreis,2017,7.9,74.5,45.1,30.4,0
06411,"Darmstadt, Stadt",krsfr. Stadt,1998,8.9,81.7,41.2,NA,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,1999,8.4,NA,41.3,NA,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2000,7.2,NA,41.3,51.9,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2001,6.5,NA,41.4,55.3,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2002,6.9,78.2,41.4,56.6,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2003,8.2,NA,41.5,54.7,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2004,8.7,NA,41.5,57.2,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2005,10.5,76.8,41.6,57.1,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2006,10.6,NA,41.7,58.2,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2007,9,NA,41.7,58.5,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2008,7.8,NA,41.7,59.9,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2009,7.3,73.2,41.7,59.4,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2010,6.6,NA,41.6,60.8,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2011,6,NA,41.1,64.4,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2012,6,NA,41,64.7,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2013,6.6,72.9,40.9,66.6,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2014,6.7,NA,40.9,66.9,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2015,6.4,NA,40.6,66.5,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2016,6.1,NA,40.4,74.5,NA
06411,"Darmstadt, Stadt",krsfr. Stadt,2017,5.9,77.9,40.4,77.8,0
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,1998,9.8,79.7,41.3,NA,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,1999,8.8,NA,41.4,NA,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2000,7.4,NA,41.5,77.3,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2001,6.5,NA,41.4,82.1,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2002,6.9,75.7,41.5,81.6,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2003,8.5,NA,41.5,83,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2004,8.9,NA,41.6,83.7,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2005,10.3,74.5,41.6,83.5,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2006,10.9,NA,41.6,86.4,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2007,9.5,NA,41.6,87.8,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2008,8.5,NA,41.5,89.3,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2009,8.3,70.8,41.5,84.6,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2010,7.9,NA,41.5,84.5,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2011,7.5,NA,40.7,86.8,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2012,7.4,NA,40.7,87.6,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2013,7.4,69.4,40.6,89,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2014,7.3,NA,40.6,90.8,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2015,6.8,NA,40.4,90.3,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2016,6.3,NA,40.4,92,NA
06412,"Frankfurt am Main, Stadt",krsfr. Stadt,2017,5.9,74.1,40.3,92.4,0
06413,"Offenbach am Main, Stadt",krsfr. Stadt,1998,12.1,77.9,40.4,NA,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,1999,11.2,NA,40.4,NA,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2000,9.4,NA,40.4,36.1,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2001,8.8,NA,40.3,36.7,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2002,9.5,72.7,40.3,35.5,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2003,11.6,NA,40.4,35.5,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2004,12.6,NA,40.6,36,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2005,14.8,69.5,40.7,35.5,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2006,14.7,NA,40.8,35.4,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2007,12.4,NA,40.9,35.6,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2008,11,NA,40.9,35,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2009,11.4,64.8,41,33.6,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2010,11.3,NA,40.9,35.1,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2011,10.8,NA,41,36.4,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2012,10.6,NA,40.9,37,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2013,11.1,63.8,40.8,36.4,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2014,11.3,NA,40.8,37,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2015,10.8,NA,40.6,37.1,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2016,10.3,NA,40.6,36.6,NA
06413,"Offenbach am Main, Stadt",krsfr. Stadt,2017,9.7,66.4,40.5,36.5,0
06414,"Wiesbaden, Stadt",krsfr. Stadt,1998,9.4,80.5,41.5,NA,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,1999,9.1,NA,41.5,NA,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2000,7.8,NA,41.6,44.1,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2001,7.2,NA,41.6,45.3,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2002,8,75.7,41.7,45.3,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2003,9.1,NA,41.8,47.9,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2004,9.6,NA,41.9,48.1,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2005,12.4,74.3,42,48.2,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2006,10.8,NA,42.1,49.4,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2007,8.5,NA,42.2,51.7,NA
06414,"Wiesbaden, Stadt",krsfr. Stadt,2008,7.6,NA,42.2,51.7,NA
